2019-07-22 23:22:42,"b'@realDonaldTrump So,now U want to put kids at Ft.Sill OK. This is where we housed Natives after ""Trail of Tears"" an\xe2\x80\xa6 https://t.co/zkvLoIYjwp'"
2019-07-22 23:22:42,"b""@realDonaldTrump THAT'S WHAT SHE SAID"""
2019-07-22 23:22:42,b'@realDonaldTrump Only because you Donnie boy was not involved in the negotiations'
2019-07-22 23:22:42,b'@realDonaldTrump The Fakes News earns the title #EnemyOfThePeople each and every day!'
2019-07-22 23:22:41,b'@realDonaldTrump ONCE AGAIN TRUMP HAS LIED TO THE AMERICAN PEOPLE INCLUDING HIS SUPPORTERS AND IF YOU THINK ITS OK\xe2\x80\xa6 https://t.co/LUoVWO8Y3t'
2019-07-22 23:22:41,b'@realDonaldTrump No more trump!! #DumpTrump2020 #coverup #highcrimes #prison'
2019-07-22 23:22:41,"b'@realDonaldTrump Chant ""vote her out""  ""vote them out""'"
2019-07-22 23:22:41,b'@GeneMarshalll @AOC @realDonaldTrump Those meager tax cuts sunset soon.\nInflation has been on the floor for a coupl\xe2\x80\xa6 https://t.co/PVjdU0ekCX'
2019-07-22 23:22:41,b'@realDonaldTrump More Fox and Felons?'
2019-07-22 23:22:41,b'@realDonaldTrump You should be scared!  #MullerReport #mulleriscoming'
2019-07-22 23:22:41,"b'@realDonaldTrump 90 Pounds of Cocaine discovered on a boat owned by the family of Mitch McConnell, the Majority Leader of the U.S. Senate'"
2019-07-22 23:22:41,"b""@DoveCameron @realDonaldTrump Other than this, where's the evidence?"""
2019-07-22 23:22:41,b'@cmlucas03 @tonyposnanski @realDonaldTrump Go find your peace from Jesus and stop replying. Lmao'
2019-07-22 23:22:41,b'Imagine how sad and pathetic it must be to be @realDonaldTrump and be a racist who can\xe2\x80\x99t even be proud enough of hi\xe2\x80\xa6 https://t.co/akKbAeiDqB'
2019-07-22 23:22:40,"b""@Von_Clown @LuckeyRon @LE_StPaul @PhillipLiberal @realDonaldTrump Today's right is far left of your dad's left."""
2019-07-22 23:22:40,b'@realDonaldTrump I see that you take care of the vets but what are you going to do for the people on social securit\xe2\x80\xa6 https://t.co/qW4PKm1ell'
2019-07-22 23:22:40,b'@realDonaldTrump Is this that wall? https://t.co/W7y95s9Zuz'
2019-07-22 23:22:40,b'Because @realDonaldTrump is a true humanitarian? https://t.co/ItCfqsyR2M'
2019-07-22 23:22:40,b'@cheryl_schantz @TheJuanWilliams @realDonaldTrump @thehill Why don\xe2\x80\x99t you DM anymore'
2019-07-22 23:22:40,b'@realDonaldTrump Y block everything if ur so innocent?'
2019-07-22 23:22:40,b'@amarakhbaranth1 @realDonaldTrump Looks more like @SpeakerPelosi and the #JihadSquad'
2019-07-22 23:22:40,"b'@realDonaldTrump I think your twitter account got hacked, Sir. I know a POTUS would never tweet something so deplor\xe2\x80\xa6 https://t.co/rIWcN5wERh'"
2019-07-22 23:22:40,b'@RNCastaldo @realDonaldTrump Speak for ur self'
2019-07-22 23:22:39,b'@ChrisJZullo @realDonaldTrump Well put!'
2019-07-22 23:22:39,b'@JasonArchie2 @realDonaldTrump Your stupidity is exhausting. Whoever gets caught up in Epstein\xe2\x80\x99s case deserves it.\xe2\x80\xa6 https://t.co/stwEW1Ue1B'
2019-07-22 23:22:39,b'When a conservative outlet calls out @POTUS @realDonaldTrump for his lies... https://t.co/I0LPZjU9MW'
2019-07-22 23:22:38,"b'@GOPChairwoman @realDonaldTrump Ummmmm, excuse me, I have read the report and clearly you have not. And that is an\xe2\x80\xa6 https://t.co/a4UGPKQC3z'"
2019-07-22 23:22:38,"b""@realDonaldTrump Let's just print more money!\n\n\xf0\x9f\x92\xb0\xf0\x9f\x92\xb2\xf0\x9f\x8f\xa7 https://t.co/4g3rjU8MRJ"""
2019-07-22 23:22:38,b'@realDonaldTrump Bill Clinton had a budget surplus not negotiations to raise the debt ceiling. \xf0\x9f\x98\x9c'
2019-07-22 23:22:38,b'@realDonaldTrump No new wall has been built. Liar'
2019-07-22 23:22:38,b'@realDonaldTrump Fake News Media only only get focus on cover time not looking the real work ea time see News Media\xe2\x80\xa6 https://t.co/CRlcMzQVR8'
2019-07-22 23:22:38,b'@DeaconGaspar @realDonaldTrump Why not leave family planning to families?'
2019-07-22 23:22:38,b'@realDonaldTrump You. Are. Very. Afraid. #ImpeachDonaldTrumpNOW'
2019-07-22 23:22:38,b'@realDonaldTrump Something to think about even though the 4 congresswomen have said and continue to say very vile t\xe2\x80\xa6 https://t.co/qjbfP9j7CK'
2019-07-22 23:22:38,b'@realDonaldTrump Build \nThe \nWall'
2019-07-22 23:22:38,"b""@realDonaldTrump Walls didn't keep this illegal immigrant from coming here and working. @FLOTUS needs to prove she\xe2\x80\xa6 https://t.co/yOMXthZKNN"""
2019-07-22 23:22:37,"b'@NYPatriot006 @realDonaldTrump @SteveHiltonx @NextRevFNC Check your facts. AND where you live. It ain\xe2\x80\x99t NYC, lol!'"
2019-07-22 23:22:37,b'@realDonaldTrump @SayWhenLA That\xe2\x80\x99s my Great President!! \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
2019-07-22 23:22:37,b'@irondreamstx @stcaruso2012 @FilmandPaint @tedlieu @realDonaldTrump @GOP He lies about those congresswomen. https://t.co/XUrkd248Xe'
2019-07-22 23:22:37,b'@itsJeffTiedrich @realDonaldTrump Any comment on #JeffreyEpstein Mister Dotard? https://t.co/hx5TB6KIta'
2019-07-22 23:22:37,b'@realDonaldTrump Your incompetent and everyone knows your incompetent'
2019-07-22 23:22:37,b'@realDonaldTrump Years in office: 2.5\nNumber of miles of new wall: 0'
2019-07-22 23:22:37,"b""@realDonaldTrump Ok clown show the people pictures or a video...then it won't be bullshit..."""
2019-07-22 23:22:37,b'@realDonaldTrump Oh I think history will give you FULL CREDIT for your bloody wall.....'
2019-07-22 23:22:37,"b""@realDonaldTrump BS - one of The Donald's lackeys (not up for election) will not allow it to go forward. We have all seen this movie."""
2019-07-22 23:22:37,"b'@realDonaldTrump See Trumpers, we\xe2\x80\x99ve been telling you FOX is BS fake news, now even your leader is telling you.  Wh\xe2\x80\xa6 https://t.co/AjWvV2y0ep'"
2019-07-22 23:22:37,"b'@RNCastaldo @realDonaldTrump Rutgers, really. Same IQ as Trump 45.'"
2019-07-22 23:22:37,b'@JFZNYC @fishboy147 @suzydymna @realDonaldTrump I don\xe2\x80\x99t get it. ( forgive my stupidity- I voted republican once)'
2019-07-22 23:22:37,b'@realDonaldTrump Why did you feel it necessary to post this? Just do it without fanfare.'
2019-07-22 23:22:36,b'@realDonaldTrump You are a liar. NOT ONE INCH HAS BEEN BUILT.\n#CriminalintheWH'
2019-07-22 23:22:36,b'@realDonaldTrump Terrible idea and sentence structure.'
2019-07-22 23:22:36,b'@realDonaldTrump FINALLY...\n\nA truthful tweet acknowledging that NO NEW WALL HAS BEEN BUILT!\n\nSo how much has your\xe2\x80\xa6 https://t.co/gYVFUNP5CN'
2019-07-22 23:22:36,"b""Been saying it for 2 weeks,  @realDonaldTrump is gonna get one of those women killed by someone who thinks they're\xe2\x80\xa6 https://t.co/SsWLvm9jVM"""
2019-07-22 23:22:36,"b'Unlike you @realDonaldTrump who is old, inexperienced, not very smart and DEFINITELY A RACIST! https://t.co/lHyn9Fu3dD'"
2019-07-22 23:22:36,b'@AukerDean @realDonaldTrump No that was Obama he came into office with a $9 Trillion debt with $ 21Presidents befor\xe2\x80\xa6 https://t.co/LaPOXj8o5F'
2019-07-22 23:22:36,"b'@realDonaldTrump You claimed Iranians were lying about breaking up a CIA spy ring, said it was fake News..So why do\xe2\x80\xa6 https://t.co/VSeetMF94x'"
2019-07-22 23:22:36,b'@ajohnsonkn @SarahHuckabee @realDonaldTrump None of these sycophants and enablers ever go away. They keep popping u\xe2\x80\xa6 https://t.co/RiqoPLFAla'
2019-07-22 23:22:35,b'@HikerNC @JessieJaneDuff @realDonaldTrump @TeamTrump @deneenborelli @RealDrGina @pnjaban @KayaJones @NaomiLevinNY\xe2\x80\xa6 https://t.co/8ZFedYYxmw'
2019-07-22 23:22:35,"b'@realDonaldTrump Trump,  YOU are the enemy of the ppl'"
2019-07-22 23:22:35,b'@realDonaldTrump Once again...the American  #L\xc3\xbcgenPr\xc3\xa4sident\n\n#LiarInChief'
2019-07-22 23:22:35,"b'@TomFitton @realDonaldTrump Is there any lie, misuse of criminal code of law, or fraudulent indictment Weissmann wo\xe2\x80\xa6 https://t.co/wSaNdXAJTy'"
2019-07-22 23:22:35,"b'@realDonaldTrump Have you contacted the FBI with details of how your friend, Jeffrey Epstein, sexually abused under\xe2\x80\xa6 https://t.co/9azdLdcllI'"
2019-07-22 23:22:35,b'@realDonaldTrump I can\xe2\x80\x99t wait to see when all of our borders are secure! Our country will be the most secure it has\xe2\x80\xa6 https://t.co/MtxcCRpzVO'
2019-07-22 23:22:35,b'@realDonaldTrump Thank you for your leadership President Trump!'
2019-07-22 23:22:35,b'@UselessNobodyYT @notaxation @realDonaldTrump Is all subtly based on racism. I think that\xe2\x80\x99s what he\xe2\x80\x99s going for. I\xe2\x80\x99\xe2\x80\xa6 https://t.co/PbuzM1qxDg'
2019-07-22 23:22:34,"b""@realDonaldTrump Aren't you glad you have reasonable Democratic leaders to work with you?"""
2019-07-22 23:22:34,b'@realDonaldTrump It\xe2\x80\x99s a sad state of affairs when Iranian mullahs have more credibility than you'
2019-07-22 23:22:34,b'@realDonaldTrump Who cares? #CloseTheCampsNow #ReuniteFamilies'
2019-07-22 23:22:34,b'@realDonaldTrump Our debt is out of control!'
2019-07-22 23:22:33,b'@realDonaldTrump Religious Regime?  But surely you are talking about Israel?'
2019-07-22 23:22:33,b'@Wesihcfan @TheGussReport @justjanedoee @tedlieu @realDonaldTrump @betty_lieu 1 You will not find me condoning base\xe2\x80\xa6 https://t.co/rOvG7XLiui'
2019-07-22 23:22:33,"b""@randy_osmond @RNCastaldo @realDonaldTrump I'd be careful with such serious allegations.  There's no proof."""
2019-07-22 23:22:33,b'@ColinCjgarry @brssrq @DearAuntCrabby @realDonaldTrump Only one civil war here and a war before it to kick out some\xe2\x80\xa6 https://t.co/yOCfe6Zv0i'
2019-07-22 23:22:32,"b'@realDonaldTrump So I\'m guessing you don\'t know the definition of ""new"" either'"
2019-07-22 23:22:32,b'@teamplayer2017 @Justin43769061 @bluskylar @MrBrown419 @DaisyWestover @ChatByCC @realDonaldTrump @JerryNadler And snorting toilet water'
2019-07-22 23:22:32,b'@NoWay7790 @realDonaldTrump Seek counseling'
2019-07-22 23:22:32,"b'@realDonaldTrump Saying ""bad"" things about America is ONE OF THINGS THAT MAKES AMERICA GREAT!!  People can disagree\xe2\x80\xa6 https://t.co/sD4thJaMZ9'"
2019-07-22 23:22:32,b'@realDonaldTrump What exactly is a \xe2\x80\x9cpowerful\xe2\x80\x9d wall \xf0\x9f\xa4\x94 electrified \xe2\x9a\xa1\xef\xb8\x8f ??'
2019-07-22 23:22:32,b'@realDonaldTrump Show us the new wall...I double date ya!'
2019-07-22 23:22:32,b'@realDonaldTrump Your own department says otherwise!!! What colour is the sky in your world? It must be pretty ...'
2019-07-22 23:22:32,b'@realDonaldTrump Zero new miles of border wall built\n0\nMexico has paid for 0% of the wall\n0\nTrump = 0\n0'
2019-07-22 23:22:32,"b""@TheJuanWilliams @realDonaldTrump @thehill You are so obsessed with White people. Why don't you get over it."""
2019-07-22 23:22:31,"b'@realDonaldTrump Fake president equals destruction of North American values , hope and prosperity. \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x87\xba\xf0\x9f\x87\xb8'"
2019-07-22 23:22:31,"b""@realDonaldTrump So you're ginally admitting you're an enemy of the people?"""
2019-07-22 23:22:31,b'@maggiejuang1 @realDonaldTrump Still a joke bro.'
2019-07-22 23:22:31,b'@GeigerNews @Trumpgot2go @realDonaldTrump One of these men is CRAZY!\nThe other one is Charles Manson. https://t.co/axGPIrC44E'
2019-07-22 23:22:31,b'@realDonaldTrump Soo this trucking business u think will go up'
2019-07-22 23:22:31,b'@realDonaldTrump They never will but you need to reel in the media that deliberately spreads false narrative to hur\xe2\x80\xa6 https://t.co/lBRFxMcEle'
2019-07-22 23:22:31,"b'@qanon76 @realDonaldTrump We follow Q, know the truth.'"
2019-07-22 23:22:31,b'@realDonaldTrump We need those millions deported as promised a few weeks ago.  What is causing the delay?  People a\xe2\x80\xa6 https://t.co/zlDpdrMPNE'
2019-07-22 23:22:31,b'@IJefTomI @GOPChairwoman @realDonaldTrump She isn\xe2\x80\x99t the brightest bulb in the pack. If Mueller found Trump so innoc\xe2\x80\xa6 https://t.co/CeWmkEJxpD'
2019-07-22 23:22:30,b'@Saintedanon @paulacblades001 @Nasty_1__ @Adbb037 @JuliansRum @Cordicon @verndog68 @voeljegoed @Cindy00086290\xe2\x80\xa6 https://t.co/D0ksljT8NT'
2019-07-22 23:22:30,b'@kimguilfoyle @DonaldJTrumpJr @realDonaldTrump Racists have a lot of $$$!'
2019-07-22 23:22:30,"b'@NoMoreNeoConWar @Marlene60019568 @RKJ65 @mylastsoberduck @douglasmercer33 @WhiteHouse @realDonaldTrump Dear, you ARE the cartoon.'"
2019-07-22 23:22:30,b'@realDonaldTrump Replacing barriers that were already there is not putting up new as you refer to it.  You want you\xe2\x80\xa6 https://t.co/RQibAmPBc1'
2019-07-22 23:22:30,b'@realDonaldTrump Did Mexico pay for it?  Nope. https://t.co/ipkksHNf9p'
2019-07-22 23:22:30,b'@realDonaldTrump We see it...we know...they are only convincing the WALKING BRAINDEAD.'
2019-07-22 23:22:30,"b""@realDonaldTrump Reposting a state-run media broadcast doesn't make it news."""
2019-07-22 23:22:30,"b'@realDonaldTrump 90 Pounds of Cocaine discovered on a boat owned by the family of Mitch McConnell, the Majority Leader of the U.S. Senate'"
2019-07-22 23:22:30,"b""@realDonaldTrump I can't STAND those 4 witches. HOW anyone that OPENLY HATES AMERICA and just as openly SUPPORTS TE\xe2\x80\xa6 https://t.co/omDj7nuXyc"""
2019-07-22 23:22:30,"b""@TheJuanWilliams @realDonaldTrump @thehill Hey Juan, go back to the homeland if you're not content here. https://t.co/vRkmdSD0N1"""
2019-07-22 23:22:29,"b""@RNCastaldo @realDonaldTrump I'm not with him, I stand with President Obama"""
2019-07-22 23:22:29,"b'@realDonaldTrump First Israel steals Palestinian land, then they build a wall on the stolen land to separate Palest\xe2\x80\xa6 https://t.co/JEzwwn5l33'"
2019-07-22 23:22:29,b'@Moomarion @KapeciaResists @realDonaldTrump The nightmare is over after 8 yrs. of terrifying horror'
2019-07-22 23:22:29,"b'@realDonaldTrump Ever tried doing your job instead of watching TV and tweeting all day, Comrade? https://t.co/XgUrNYzx7D'"
2019-07-22 23:22:29,b'@realDonaldTrump This from Fox News!\n\nhttps://t.co/1QWTG7Ef1l'
2019-07-22 23:22:28,b'@realDonaldTrump Bull! Doubt that even true.'
2019-07-22 23:22:28,b'@realDonaldTrump That is because you aren\xe2\x80\x99t.'
2019-07-22 23:22:28,b'@realDonaldTrump Do not be surprised if he rolls over in his coffin \xe2\x9a\xb0\xef\xb8\x8f'
2019-07-22 23:22:28,b'@jack_veritas @realDonaldTrump You just have to be smart enough to know how to use them. You put one of the ends with a hole into the cup.'
2019-07-22 23:22:28,b'@TheJuanWilliams @realDonaldTrump @thehill You cannot be serious...'
2019-07-22 23:22:27,"b'@SarahHuckabee @realDonaldTrump There is no wall being built that can be ""finished,"" Smokey Eye.'"
2019-07-22 23:22:27,"b'#TrumpsEconomy 2019\n@realDonaldTrump \n\nWhen are you going to bankrupt America? Another failed #Trump business.\n\n""fe\xe2\x80\xa6 https://t.co/RPYKG7ORAe'"
2019-07-22 23:22:27,b'@realDonaldTrump Fox News is Romper Room for racists'
2019-07-22 23:22:27,"b""@TheJuanWilliams @realDonaldTrump @thehill Identity politics, victimhood, race baiting. Juan that's your game, not Trump and his supporters."""
2019-07-22 23:22:27,b'@realDonaldTrump You must be on the shitter again. https://t.co/h2LFzfiNlB'
2019-07-22 23:22:27,b'@MatthewJshow @realDonaldTrump Hi Matthew! https://t.co/sFLBYCy4sT'
2019-07-22 23:22:27,b'@realDonaldTrump You don\xe2\x80\x99t have respect'
2019-07-22 23:22:26,b'@realDonaldTrump Did we get that check from Mexico yet for the wall?'
2019-07-22 23:22:26,b'@RunMorgans @justjanedoee @lbasscook @TheGussReport @tedlieu @realDonaldTrump @betty_lieu @FBILosAngeles It\xe2\x80\x99s cute\xe2\x80\xa6 https://t.co/H1KDPrq4u4'
2019-07-22 23:22:26,b'@kristirice47 @realDonaldTrump Oo the good old days'
2019-07-22 23:22:26,b'@RealOmarNavarro @realDonaldTrump You have a better chance at beating Mike Tyson in a street fight.'
2019-07-22 23:22:26,"b""@RNCastaldo @realDonaldTrump Wow, flocking to ya I'm drives guy!! Way to get a following."""
2019-07-22 23:22:26,b'@realDonaldTrump You\xe2\x80\x99re so funny: https://t.co/y3KyVn0I3k'
2019-07-22 23:22:26,b'@realDonaldTrump How much money did you waste and how many programs had to be cut bc you thought it was an emergenc\xe2\x80\xa6 https://t.co/zS6qXuC9Vl'
2019-07-22 23:22:26,b'@realDonaldTrump Resign.'
2019-07-22 23:22:26,b'@TomFitton @realDonaldTrump Should also ask -which Democrats did you meet with to prepare for your testimony?\n\nThus\xe2\x80\xa6 https://t.co/XCgwp79bJw'
2019-07-22 23:22:26,"b""@Ohdaneit @RealOmarNavarro @realDonaldTrump Loosers? What's he loosening?"""
2019-07-22 23:22:26,b'@realDonaldTrump Powerful walls?'
2019-07-22 23:22:25,b'@ringleaderrt30 @CarlosSimancas @RKanellas @SpeakerPelosi @SecretService @RashidaTlaib @POTUS @realDonaldTrump Exac\xe2\x80\xa6 https://t.co/Dtrr4AaHXA'
2019-07-22 23:22:25,b'@pushforward40 @RealMattCouch @realDonaldTrump I thought that old crow was dead.'
2019-07-22 23:22:25,b'@realDonaldTrump Fake Presidents are the enemy of the people'
2019-07-22 23:22:24,"b'@OneVoiceUS @TrueReality9 @realDonaldTrump As you said, I have a right to my opinion. I\xe2\x80\x99m sorry it offends you. I\xe2\x80\x99m\xe2\x80\xa6 https://t.co/5OtDso1Apn'"
2019-07-22 23:22:24,b'@RealOmarNavarro @realDonaldTrump For 3 years you have been asking. Earn it!!!'
2019-07-22 23:22:24,"b'@RNCastaldo @realDonaldTrump No, people are with #TheSquad \nRT if you agree!\nhttps://t.co/8dibIsrC9h'"
2019-07-22 23:22:24,b'@realDonaldTrump I guess debt only matters to Republicans when Democrats are in charge huh?'
2019-07-22 23:22:24,b'@DonnaNeedham10 @KSD371 @AndyOstroy @realDonaldTrump Why don\xe2\x80\x99t you fascists leave.'
2019-07-22 23:22:23,b'@realDonaldTrump You deserve zero credit.  Devider n chief.  \xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xa5\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xa5\xf0\x9f\xa4\xa5\xf0\x9f\xa4\xa5\xf0\x9f\xa4\xa5\xf0\x9f\xa4\xa5\xf0\x9f\xa4\xa5\xf0\x9f\x90\x80\xf0\x9f\x96\x95'
2019-07-22 23:22:23,b'@MatthewGellert @realDonaldTrump Get the facts before you tweet. You might be surprised as to how far off track you are.'
2019-07-22 23:22:23,b'@robb_cowell @EddieDonovan @madmamma4 @realDonaldTrump Rachael chandelier is a child trafficker smallsvills actress\xe2\x80\xa6 https://t.co/8JWc7niZf5'
2019-07-22 23:22:23,b'@realDonaldTrump That\xe2\x80\x99s explains a lot. I\xe2\x80\x99ve been wondering why they haven\xe2\x80\x99t let any white people in their squad.'
2019-07-22 23:22:23,b'@PastorDScott THIS IS THE FRUIT OF YOUR LABOR. THIS IS THE BLESSING OF WORKING WITH @realDonaldTrump AND HAVING A S\xe2\x80\xa6 https://t.co/s56LBmMJT2'
2019-07-22 23:22:23,b'@realDonaldTrump Again the president is fake news from a guy who he would be advocating should leave the country.'
2019-07-22 23:22:23,b'@GOPChairwoman @realDonaldTrump Well your GOP followers will believe you but the rest of us know better. We actually read.'
2019-07-22 23:22:23,"b'@realDonaldTrump Mr. President you can\'t ""Drain the Swamp"" if you continue to feed the beast! We have to stop the R\xe2\x80\xa6 https://t.co/AqQAX8ZHNR'"
2019-07-22 23:22:23,b'@realDonaldTrump To compensate for your powerfully minuscule penis?  Impeach trump.  @RepJerryNadler @RepAdamSchiff\xe2\x80\xa6 https://t.co/WHTtIuAZ9v'
2019-07-22 23:22:22,b'@realDonaldTrump @POTUS @RudyGiuliani @FoxNews @seanhannity @TheJusticeDept Muellers report should be thrown in tra\xe2\x80\xa6 https://t.co/tZmNoOj2Mu'
2019-07-22 23:22:22,b'@realDonaldTrump thats a lie'
2019-07-22 23:22:22,"b'@SpringSteps @realDonaldTrump And how are you certain he ""isn\'t wrong""?'"
2019-07-22 23:22:22,b'@realDonaldTrump Says a fake blonde.'
2019-07-22 23:22:22,b'@DearAuntCrabby @realDonaldTrump Love it..lol! Puts quite the picture in my head..lol'
2019-07-22 23:22:22,b'@rolandscahill @realDonaldTrump Not yet... but that El Chapo money might help \xe2\x98\x9d\xf0\x9f\x8f\xbb'
2019-07-22 23:22:22,"b""@realDonaldTrump You renovated. Remodeled. It's not a new wall. Understand?"""
2019-07-22 23:22:22,"b'@RepStevenSmith @realDonaldTrump As we said in middle school, it takes one to know one.'"
2019-07-22 23:22:22,b'@realDonaldTrump Is scraping the bottom of the barrel for help. https://t.co/BizPey9ncX'
2019-07-22 23:22:22,b'@realDonaldTrump Pay no attention to the deceitful lies from the fake news. Nobody else does.'
2019-07-22 23:22:22,"b'@realDonaldTrump Clearly not the same as building a new wall.  Did Mexico pay for it, liar?'"
2019-07-22 23:22:21,b'@gingermae333 @harrisonjaime @realDonaldTrump Mccain was never a republican'
2019-07-22 23:22:21,"b'@realDonaldTrump I love how you said, \xe2\x80\x9cwith no poisonous pills\xe2\x80\x9d Thanks for looking for us.'"
2019-07-22 23:22:21,"b'@theoriginal_jz @realDonaldTrump That would be President. Even without respect for the person, please respect the o\xe2\x80\xa6 https://t.co/uYYINpaPsp'"
2019-07-22 23:22:21,b'@realDonaldTrump The shovel was literally a groundbreaking invention'
2019-07-22 23:22:20,b'@realDonaldTrump We want more miles of new wall or just replacing old stuff..\xf0\x9f\x99\x81'
2019-07-22 23:22:20,"b'@Nostradonny @realDonaldTrump Obviously not, you and a box of rocks are still in the running for that title!'"
2019-07-22 23:22:20,b'@realDonaldTrump I think that\xe2\x80\x99s called scheduled maintenance'
2019-07-22 23:22:19,"b'@GOPChairwoman @realDonaldTrump If the GOP would stop lying about what\xe2\x80\x99s in the Mueller Report, the Dems wouldn\xe2\x80\x99t n\xe2\x80\xa6 https://t.co/289CrM1stL'"
2019-07-22 23:22:19,b'@realDonaldTrump Really something how you got Mexico to pay for it too'
2019-07-22 23:22:19,b'@realDonaldTrump Best President Ever\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\n#JusticeIsComing \n#Declassify'
2019-07-22 23:22:19,"b'@RaUL_AMDERLAINE @realDonaldTrump If they climb wall, its ok to shoot them. https://t.co/BX3zEaELVT'"
2019-07-22 23:22:19,b'@realDonaldTrump #FakeFoxNews for a #FakePresident https://t.co/QnwhIedD0n'
2019-07-22 23:22:19,b'@ExDemLatina @realDonaldTrump well if the shoe fits'
2019-07-22 23:22:18,"b""@LydiaGuzman @realDonaldTrump Seeing it went up at this rate under Obama and the Democratic house approved it I'll\xe2\x80\xa6 https://t.co/M6lSTNpTaL"""
